ID,item_cnt_month
16626,0.07839747
16627,0.11822859
16628,0.11822859
16629,0.11822859
16630,0.11822859
16631,0.11822859
16632,0.23051181
16633,0.37345326
16634,0.18823138
16635,0.11822859
16636,0.39815348
16637,0.31269985
16638,0.33379576
16639,0.27302787
16640,0.11822859
16641,0.11822859
16642,0.4601335
16643,0.07787594
16644,0.11822859
16645,0.11822859
16646,0.11822859
16647,0.19698483
16648,0.11822859
16649,0.5349095
16650,0.10168494
16651,0.11822859
16652,0.11822859
16653,0.11822859
16654,0.46013883
16655,0.11822859
16656,0.44839448
16657,0.08530107
16658,0.11822859
16659,0.39815348
16660,0.11822859
16661,0.11822859
16662,0.33362675
16663,0.16820413
16664,0.1581943
16665,0.17664784
16666,0.1182311
16667,0.17024249
16668,0.11822859
16669,0.11822859
16670,0.11822859
16671,0.11822859
16672,0.11822859
16673,0.11822859
16674,0.11822859
16675,0.11822859
16676,0.6276747
16677,0.11822859
16678,0.31162816
16679,0.24090405
16680,0.13876459
16681,0.13456511
16682,0.2600319
16683,0.20386465
16684,0.084492475
16685,0.11822859
16686,0.09475386
16687,0.11822859
16688,0.099325284
16689,0.11822859
16690,0.5467763
16691,0.08634512
16692,0.13876459
16693,0.11822859
16694,0.11822859
16695,0.2076004
16696,0.11822859
16697,0.30351007
16698,0.41555083
16699,0.09690298
16700,0.11822859
16701,0.1465751
16702,0.13133186
16703,0.6461688
16704,0.11822859
16705,0.20922026
16706,0.08816643
16707,0.11822859
16708,0.12687565
16709,0.08091779
16710,0.11822859
16711,0.20857269
16712,0.18433529
16713,0.18059696
16714,0.11822859
16715,0.089461
16716,0.22217642
16717,0.46037057
16718,0.09209044
16719,0.12687565
16720,0.101971135
16721,0.113361806
16722,0.10631302
16723,0.14756277
16724,0.12952253
16725,0.13640746
16726,0.39815348
16727,0.1465751
16728,0.13094342
16729,0.11822859
16730,0.11822859
16731,0.14724895
16732,0.11822859
16733,0.13611782
16734,0.11822859
16735,0.14084059
16736,0.11822859
16737,0.11822859
16738,0.11822859
16739,0.11822859
16740,0.11822859
16741,0.11822859
16742,0.13406022
16743,0.11822859
16744,0.11822859
16745,0.22901037
16746,0.11822859
16747,0.11822859
16748,0.11822859
16749,0.11822859
16750,0.11822859
16751,0.37654263
16752,0.50922084
16753,0.11822859
16754,0.11822859
16755,0.11822859
16756,0.0924343
16757,0.11822859
16758,0.17595609
16759,0.39815348
16760,0.37999707
16761,0.111756675
16762,0.13133186
16763,0.11822859
16764,0.15653393
16765,0.11862305
16766,0.1260863
16767,0.11822859
16768,0.11822859
16769,0.11822859
16770,0.11822859
16771,0.11822859
16772,0.11822859
16773,0.39815348
16774,0.11822859
16775,0.26667055
16776,0.11822859
16777,0.087080866
16778,0.15527797
16779,0.39815348
16780,0.11822859
16781,0.09816395
16782,0.11822859
16783,0.11822859
16784,0.18398994
16785,0.11822859
16786,0.163495
16787,0.113652244
16788,0.39797586
16789,0.10631302
16790,0.11342374
16791,0.13685395
16792,0.29201025
16793,0.11822859
16794,0.11822859
16795,0.11822859
16796,0.11822859
16797,0.29684097
16798,0.45787522
16799,0.11822859
16800,0.10631302
16801,0.10174765
16802,0.11822859
16803,0.39815348
16804,0.09068827
16805,0.11822859
16806,0.14073068
16807,0.11822859
16808,0.20766264
16809,0.37813288
16810,0.13788167
16811,0.12142536
16812,0.11822859
16813,0.11822859
16814,0.11822859
16815,0.11822859
16816,0.11822859
16817,0.225306
16818,0.10451396
16819,0.0942664
16820,0.11822859
16821,0.11822859
16822,0.12687565
16823,0.18793947
16824,0.11822859
16825,0.11822859
16826,0.11822859
16827,0.11822859
16828,0.14414752
16829,0.3844343
16830,0.13715775
16831,0.11822859
16832,0.1465751
16833,0.11822859
16834,0.11822859
16835,0.11822859
16836,0.12801464
16837,0.11822859
16838,0.11822859
16839,0.073729664
16840,0.11822859
16841,0.11822859
16842,0.11822859
16843,0.25187975
16844,0.13133186
16845,0.11822859
16846,0.11822859
16847,0.12316735
16848,0.4034904
16849,0.19685738
16850,0.11822859
16851,0.49265242
16852,0.20922026
16853,0.11822859
16854,0.11822859
16855,0.46080807
16856,0.12687565
16857,0.11822859
16858,0.10843583
16859,0.10520154
16860,0.1204192
16861,0.11822859
16862,0.11822859
16863,0.1465751
16864,0.11822859
16865,0.13396242
16866,0.21486264
16867,0.0976616
16868,0.11822859
16869,0.11822859
16870,0.11822859
16871,0.39815348
16872,0.11822859
16873,0.11822859
16874,0.25078666
16875,0.11822859
16876,0.11822859
16877,0.11822859
16878,0.12181507
16879,0.08849232
16880,0.11822859
16881,0.11822859
16882,0.5815971
16883,0.38127285
16884,0.18927678
16885,0.11822859
16886,0.11822859
16887,0.20922026
16888,0.11822859
16889,0.2146987
16890,0.11822859
16891,0.11822859
16892,0.11822859
16893,0.11822859
16894,0.1465751
16895,0.1465751
16896,0.11822859
16897,0.11822859
16898,0.11822859
16899,0.11822859
16900,0.11822859
16901,0.11822859
16902,0.49265242
16903,0.11822859
16904,0.39815348
16905,0.13781723
16906,0.11822859
16907,0.11822859
16908,0.11822859
16909,0.11822859
16910,0.11822859
16911,0.11822859
16912,0.11822859
16913,1.027713
16914,0.11822859
16915,0.11822859
16916,0.09209044
16917,0.11822859
16918,0.49265242
16919,0.11822859
16920,0.12682238
16921,0.12088763
16922,0.107645944
16923,0.11822859
16924,0.11822859
16925,0.11822859
16926,0.39815348
16927,0.23976408
16928,0.11822859
16929,0.11822859
16930,0.11822859
16931,0.11822859
16932,0.11822859
16933,0.11822859
16934,0.11822859
16935,0.11822859
16936,0.11822859
16937,0.11822859
16938,0.11822859
16939,0.11822859
16940,0.11822859
16941,0.11822859
16942,0.11822859
16943,0.11822859
16944,0.18400773
16945,0.11822859
16946,0.12801464
16947,0.39815348
16948,0.1260863
16949,0.09087987
16950,0.11822859
16951,0.11822859
16952,0.1465751
16953,0.11822859
16954,0.11822859
16955,0.12687565
16956,0.42080384
16957,0.67779326
16958,0.11822859
16959,0.09820476
16960,0.11822859
16961,0.09494001
16962,0.11822859
16963,0.11822859
16964,0.29286048
16965,0.11822859
16966,0.12142536
16967,0.11822859
16968,0.39815348
16969,0.13756798
16970,0.20849709
16971,0.38933194
16972,0.11822859
16973,0.11822859
16974,0.11822859
16975,0.20205122
16976,0.11822859
16977,0.085669324
16978,0.10631302
16979,0.1260863
16980,0.20495087
16981,0.1260863
16982,0.11822859
16983,0.39815348
16984,0.14019193
16985,0.11822859
16986,0.11822859
16987,0.39854822
16988,0.40118337
16989,0.11822859
16990,0.2722599
16991,0.11822859
16992,0.11822859
16993,0.13513207
16994,0.49265242
16995,0.12687565
16996,0.11822859
16997,0.11822859
16998,0.1899322
16999,0.12820041
17000,0.22475728
17001,0.11822859
17002,0.19769049
17003,0.13640746
17004,0.21486264
17005,0.11822859
17006,0.20922026
17007,0.11822859
17008,0.11822859
17009,0.21644922
17010,0.11822859
17011,0.11822859
17012,0.17657432
17013,0.11822859
17014,0.1858317
17015,0.08355349
17016,0.089070275
17017,0.13133186
17018,0.11822859
17019,0.11822859
17020,0.11822859
17021,0.27709782
17022,0.11822859
17023,0.12142536
17024,0.105961695
17025,0.11822859
17026,0.11822859
17027,0.11822859
17028,0.11822859
17029,0.11822859
17030,0.11822859
17031,0.11822859
17032,0.11822859
17033,0.15297763
17034,0.08293998
17035,0.39815348
17036,1.0568818
17037,0.14907503
17038,0.37989366
17039,0.11822859
17040,0.11822859
17041,0.07630223
17042,0.11822859
17043,0.11822859
17044,0.22188208
17045,0.39815348
17046,0.11822859
17047,0.13876459
17048,0.11822859
17049,0.39815348
17050,0.11822859
17051,0.11822859
17052,0.11822859
17053,0.11822859
17054,0.11822859
17055,0.11822859
17056,0.11822859
17057,0.11822859
17058,0.11822859
17059,0.11822859
17060,0.16173863
17061,0.11822859
17062,0.1937622
17063,0.11822859
17064,0.10707556
17065,0.16020384
17066,0.11822859
17067,0.1442352
17068,0.11822859
17069,0.11822859
17070,0.11822859
17071,0.13133186
17072,0.40118337
17073,0.11822859
17074,0.11822859
17075,0.11822859
17076,0.11822859
17077,0.11822859
17078,0.14064592
17079,0.1260863
17080,0.28589207
17081,0.11822859
17082,0.19516668
17083,0.11822859
17084,0.15297763
17085,0.21641019
17086,0.15557137
17087,0.13133186
17088,0.24049643
17089,0.13640746
17090,0.11822859
17091,0.41863048
17092,0.11822859
17093,0.12801464
17094,0.11822859
17095,0.11822859
17096,0.11822859
17097,0.2832034
17098,0.18792836
17099,0.1260863
17100,0.49265242
17101,0.22801289
17102,0.11822859
17103,0.11822859
17104,0.24090405
17105,0.0827845
17106,0.14209983
17107,0.11697963
17108,0.11822859
17109,0.11822859
17110,0.11822859
17111,0.11822859
17112,0.11822859
17113,0.1639324
17114,0.11822859
17115,0.11822859
17116,0.11822859
17117,0.16820413
17118,0.1498958
17119,0.4829083
17120,0.08532426
17121,0.11822859
17122,0.11822859
17123,0.14807248
17124,0.14671575
17125,0.11822859
17126,0.11439
17127,0.13876459
17128,0.11151888
17129,0.11822859
17130,0.11822859
17131,0.11822859
17132,0.11822859
17133,0.11822859
17134,0.11822859
17135,0.11822859
17136,0.11822859
17137,0.1260863
17138,0.11822859
17139,0.11822859
17140,0.11822859
17141,0.085342795
17142,0.11822859
17143,0.15815055
17144,0.11822859
17145,0.11822859
17146,0.09181878
17147,0.11822859
17148,0.12096623
17149,0.20922026
17150,0.14382468
17151,0.11822859
17152,0.11822859
17153,0.12687565
17154,0.11822859
17155,0.11822859
17156,0.11822859
17157,0.16280349
17158,0.11822859
17159,0.11822859
17160,0.122922674
17161,0.12004674
17162,0.11822859
17163,0.11822859
17164,0.11822859
17165,0.11822859
17166,0.06447072
17167,0.11822859
17168,0.23877414
17169,0.11822859
17170,0.11822859
17171,0.27750885
17172,0.092050985
17173,0.11822859
17174,0.489395
17175,0.14440645
17176,0.20922026
17177,0.0728648
17178,0.25305906
17179,0.49515012
17180,0.38782796
17181,0.16456977
17182,0.11822859
17183,0.11822859
17184,0.39815348
17185,0.11822859
17186,0.11822859
17187,0.11822859
17188,0.15710886
17189,0.11822859
17190,0.11822859
17191,0.18448766
17192,0.11822859
17193,0.11822859
17194,0.20922026
17195,0.2312215
17196,0.11822859
17197,0.11822859
17198,0.11822859
17199,0.11822859
17200,0.39815348
17201,0.1465751
17202,0.11822859
17203,0.11822859
17204,0.11822859
17205,0.12514792
17206,0.11822859
17207,0.19623648
17208,0.11822859
17209,0.15962294
17210,0.12687565
17211,0.20922026
17212,0.37011293
17213,0.11822859
17214,0.11822859
17215,0.11822859
17216,0.11822859
17217,0.10688478
17218,0.11822859
17219,0.20922026
17220,0.11566599
17221,0.2042777
17222,0.11623494
17223,0.39815348
17224,0.18909897
17225,0.11822859
17226,0.11822859
17227,0.11822859
17228,0.14954461
17229,0.11822859
17230,0.94966054
17231,0.2154986
17232,0.13781723
17233,0.15851228
17234,0.11822859
17235,0.37431914
17236,0.10221097
17237,0.24345267
17238,0.11822859
17239,0.11822859
17240,0.11822859
17241,0.15020229
17242,0.11342374
17243,0.11822859
17244,0.11822859
17245,0.38583758
17246,0.108503036
17247,0.11822859
17248,0.12687565
17249,0.11822859
17250,0.27250117
17251,0.11822859
17252,0.13133186
17253,0.22483023
17254,0.11822859
17255,0.11822859
17256,0.13640746
17257,0.10631302
17258,0.32953358
17259,0.11822859
17260,0.11822859
17261,0.20922026
17262,0.11822859
17263,0.11822859
17264,0.31837046
17265,0.1465751
17266,0.11822859
17267,0.095273
17268,0.11822859
17269,0.11822859
17270,0.11822859
17271,0.09190655
17272,0.11822859
17273,0.19149911
17274,0.11822859
17275,0.11822859
17276,0.17592724
17277,0.11822859
17278,0.13876459
17279,0.39815348
17280,0.20654397
17281,0.12088763
17282,0.11822859
17283,0.09302463
17284,0.14382468
17285,0.15117012
17286,0.23505622
17287,0.41677767
17288,0.11822859
17289,0.11822859
17290,0.11822859
17291,0.11822859
17292,0.1260863
17293,0.11822859
17294,0.11822859
17295,0.09209044
17296,0.11822859
17297,0.11822859
17298,0.11822859
17299,0.11822859
17300,0.11822859
17301,0.11822859
17302,0.11822859
17303,0.11822859
17304,0.39815348
17305,0.13251732
17306,0.11822859
17307,0.18552133
17308,0.12687565
17309,0.08986905
17310,0.35521147
17311,0.11822859
17312,0.11822859
17313,0.16182923
17314,0.11822859
17315,0.11822859
17316,0.12687565
17317,0.11822859
17318,0.11822859
17319,0.1465751
17320,0.11822859
17321,0.11822859
17322,0.11342374
17323,0.13428697
17324,0.11822859
17325,0.12801464
17326,0.5129179
17327,0.3104749
17328,0.556466
17329,0.1465751
17330,0.11822859
17331,0.11822859
17332,0.11822859
17333,0.11822859
17334,0.11822859
17335,0.11822859
17336,0.11822859
17337,0.12801464
17338,0.23125617
17339,0.13782352
17340,0.41968817
17341,0.16361795
17342,0.11439
17343,0.11822859
17344,0.11822859
17345,0.11822859
17346,0.11822859
17347,0.11822859
17348,0.11822859
17349,0.11822859
17350,0.11822859
17351,0.11822859
17352,0.11822859
17353,0.11822859
17354,0.11822859
17355,0.11822859
17356,0.11822859
17357,0.11822859
17358,0.11822859
17359,0.14858153
17360,0.1102393
17361,0.11822859
17362,0.12687565
17363,0.11822859
17364,0.11822859
17365,0.11822859
17366,0.3866328
17367,0.566681
17368,0.37390086
17369,0.11822859
17370,0.11822859
17371,0.07430518
17372,0.11822859
17373,0.09948866
17374,0.13133186
17375,0.2762923
17376,0.11822859
17377,0.11822859
17378,0.11822859
17379,0.11822859
17380,0.11822859
17381,0.11822859
17382,0.11822859
17383,0.11822859
17384,0.11822859
17385,0.18647733
17386,0.11822859
17387,0.11822859
17388,0.11822859
17389,0.11822859
17390,0.11822859
17391,0.11822859
17392,0.08044836
17393,0.17013393
17394,0.13640746
17395,0.11822859
17396,0.482613
17397,0.11822859
17398,0.12801464
17399,0.11822859
17400,0.22061247
17401,0.133665
17402,0.11822859
17403,0.11822859
17404,0.11822859
17405,0.11822859
17406,0.10618143
17407,0.28432173
17408,0.13080183
17409,0.39815348
17410,0.11822859
17411,0.11822859
17412,0.11822859
17413,0.22483751
17414,0.11822859
17415,0.11822859
17416,0.11822859
17417,0.11822859
17418,0.14696974
17419,0.13876459
17420,0.11822859
17421,0.11822859
17422,0.20922026
17423,0.13640746
17424,0.40880015
17425,0.100065425
17426,0.08371727
17427,0.11822859
17428,0.14674936
17429,0.33436513
17430,0.11822859
17431,0.19930497
17432,0.10598846
17433,0.2021279
17434,0.11822859
17435,0.11822859
17436,0.1260863
17437,0.55881596
17438,0.11822859
17439,0.11822859
17440,0.11822859
17441,0.11822859
17442,0.15936458
17443,0.090127826
17444,0.11822859
17445,0.108647786
17446,0.18720374
17447,0.1260863
17448,0.20922026
17449,0.11822859
17450,0.11822859
17451,0.11822859
17452,0.11822859
17453,0.114579916
17454,0.15297763
17455,0.11822859
17456,0.11822859
17457,0.11822859
17458,0.11822859
17459,0.11822859
17460,0.11822859
17461,0.11822859
17462,0.11822859
17463,0.11822859
17464,0.11822859
17465,0.11822859
17466,0.11822859
17467,0.11822859
17468,0.1465751
17469,0.11822859
17470,0.11822859
17471,0.15198092
17472,0.18952012
17473,0.11822859
17474,0.19176526
17475,0.25453088
17476,0.23449549
17477,0.12687565
17478,0.11822859
17479,0.10631302
17480,0.11822859
17481,0.11822859
17482,0.11822859
17483,0.12687565
17484,0.11822859
17485,0.11822859
17486,0.11822859
17487,0.11822859
17488,0.11822859
17489,0.11822859
17490,0.11822859
17491,0.3853336
17492,0.20922026
17493,0.1467627
17494,0.11822859
17495,0.2365542
17496,0.14249961
17497,0.11822859
17498,0.11822859
17499,0.11822859
17500,0.17444135
17501,0.11822859
17502,0.11822859
17503,0.11822859
17504,0.11822859
17505,0.11822859
17506,0.11822859
17507,0.11822859
17508,0.13915719
17509,0.11822859
17510,0.11822859
17511,0.11822859
17512,0.11822859
17513,0.39132923
17514,0.13640746
17515,0.11822859
17516,0.11822859
17517,0.12820041
17518,0.09340924
17519,0.1543116
17520,0.11822859
17521,0.11822859
17522,0.11822859
17523,0.11822859
17524,0.39815348
17525,0.11822859
17526,0.12088763
17527,0.41677767
17528,0.11822859
17529,0.11822859
17530,0.11822859
17531,0.11822859
17532,0.09501395
17533,0.11822859
17534,0.1260863
17535,0.11822859
17536,0.11822859
17537,0.06808001
17538,0.11822859
17539,0.11822859
17540,0.07575047
17541,0.11822859
17542,0.11822859
17543,0.11822859
17544,0.22481304
17545,0.11822859
17546,0.11822859
17547,0.11822859
17548,0.11822859
17549,0.1090731
17550,0.11822859
17551,0.11822859
17552,0.11822859
17553,0.11822859
17554,0.11822859
17555,0.11822859
17556,0.11822859
17557,0.16195646
17558,0.11822859
17559,0.11822859
17560,0.11822859
17561,0.08986905
17562,0.11822859
17563,0.3844343
17564,0.11822859
17565,0.07544604
17566,0.1465751
17567,0.1204192
17568,0.39815348
17569,0.11822859
17570,0.11822859
17571,0.11822859
17572,0.078949526
17573,0.11822859
17574,0.11822859
17575,0.18001565
17576,0.11822859
17577,0.11822859
17578,0.1581943
17579,0.11822859
17580,0.074832946
17581,0.12801464
17582,0.11822859
17583,0.11822859
17584,0.11822859
17585,0.11822859
17586,0.11822859
17587,0.16922629
17588,0.11822859
17589,0.11822859
17590,0.11822859
17591,0.11822859
17592,0.11822859
17593,0.11822859
17594,0.11822859
17595,0.11822859
17596,0.1260863
17597,0.11822859
17598,0.11822859
17599,0.39815348
17600,0.120904565
17601,0.11822859
17602,0.11822859
17603,0.11822859
17604,0.11822859
17605,0.14214805
17606,0.11822859
17607,0.11822859
17608,0.1769182
17609,0.11822859
17610,0.11822859
17611,0.11822859
17612,0.11822859
17613,0.1465751
17614,0.11822859
17615,0.15776792
17616,0.12088763
17617,0.11822859
17618,0.11822859
17619,0.14860277
17620,0.11822859
17621,0.1260863
17622,0.11822859
17623,0.11822859
17624,0.11822859
17625,0.11822859
17626,0.11822859
17627,0.11822859
17628,0.21163465
17629,0.108220994
17630,0.11656779
17631,0.11822859
17632,0.39815348
17633,0.39815348
17634,0.15117012
17635,0.11822859
17636,0.08137828
17637,0.11822859
17638,0.11822859
17639,0.39815348
17640,0.11822859
17641,0.11822859
17642,0.07095896
17643,0.11822859
17644,0.094588995
17645,0.11822859
17646,0.11822859
17647,0.17583781
17648,0.11822859
17649,0.11822859
17650,0.11822859
17651,0.11822859
17652,0.20922026
17653,0.25562066
17654,0.11822859
17655,0.11822859
17656,0.11822859
17657,0.11822859
17658,0.11822859
17659,0.11822859
17660,0.11822859
17661,0.11822859
17662,0.11822859
17663,0.11822859
17664,0.11822859
17665,0.11822859
17666,0.12229918
17667,0.11822859
17668,0.15175308
17669,0.11822859
17670,0.16436145
17671,0.11822859
17672,0.11822859
17673,0.11822859
17674,0.11822859
17675,0.11822859
17676,0.11822859
17677,0.11822859
17678,0.11822859
17679,0.11822859
17680,0.11822859
17681,0.11822859
17682,0.11822859
17683,0.11822859
17684,0.11822859
17685,0.39815348
17686,0.11822859
17687,0.11822859
17688,0.11822859
17689,0.11822859
17690,0.11822859
17691,0.11822859
17692,0.11822859
17693,0.11822859
17694,0.1260863
17695,0.11822859
17696,0.11822859
17697,0.12142536
17698,0.089070275
17699,0.2696843
17700,0.1260863
17701,0.14962271
17702,0.11822859
17703,0.11822859
17704,0.11822859
17705,0.07605751
17706,0.11822859
17707,0.11822859
17708,0.11822859
17709,0.11822859
17710,0.11822859
17711,0.11822859
17712,0.11822859
17713,0.11822859
17714,0.13640746
17715,0.11822859
17716,0.11822859
17717,0.71252704
17718,0.11822859
17719,0.22502235
17720,0.09494001
17721,0.11822859
17722,0.11822859
17723,0.11822859
17724,0.11822859
17725,0.11822859
17726,0.11822859
17727,0.091333866
17728,0.11885442
17729,0.3964566
17730,0.39098686
17731,0.11822859
17732,0.08986905
17733,0.11822859
17734,0.12294905
17735,0.11822859
17736,0.122856446
17737,0.11822859
17738,0.11822859
17739,0.11822859
17740,0.11822859
17741,0.11822859
17742,0.11822859
17743,0.3844343
17744,0.108129084
17745,0.11822859
17746,0.17699248
17747,0.15229529
17748,0.11822859
17749,0.11822859
17750,0.11822859
17751,0.11822859
17752,0.19596761
17753,0.17642677
17754,0.11822859
17755,0.11822859
17756,0.11822859
17757,0.11822859
17758,0.11822859
17759,0.11822859
17760,0.11822859
17761,0.11822859
17762,0.11822859
17763,0.11822859
17764,0.20864856
17765,0.20796315
17766,0.13786735
17767,0.12082619
17768,0.09494001
17769,0.12523755
17770,0.112059385
17771,0.17159513
17772,0.11822859
17773,0.100344256
17774,0.71252704
17775,0.11517082
17776,0.1448995
17777,0.11822859
17778,0.11822859
17779,0.4641502
17780,0.2575069
17781,0.15653393
17782,0.11822859
17783,0.34858358
17784,0.11822859
17785,0.11822859
17786,0.08849232
17787,0.47338125
17788,0.11822859
17789,0.1287855
17790,0.10631302
17791,0.13876459
17792,0.11822859
17793,0.13396242
17794,0.074832946
17795,0.13062361
17796,0.11822859
17797,0.11822859
17798,0.24660383
17799,0.11822859
17800,0.11822859
17801,0.100065425
17802,0.11822859
17803,0.11822859
17804,0.15045002
17805,0.29626
17806,0.13133186
17807,0.11822859
17808,0.11822859
17809,0.11822859
17810,0.16361795
17811,0.128046
17812,0.11822859
17813,0.11822859
17814,0.11822859
17815,0.11822859
17816,0.11822859
17817,0.11822859
17818,0.075246215
17819,0.09012531
17820,0.11822859
17821,0.11822859
17822,0.11822859
17823,0.14845516
17824,0.11822859
17825,0.1260863
17826,0.11822859
17827,0.20476364
17828,0.11822859
17829,0.11822859
17830,0.24090405
17831,0.1465751
17832,0.17370148
17833,0.39815348
17834,0.11822859
17835,0.11822859
17836,0.11822859
17837,0.11822859
17838,0.11822859
17839,0.12081835
17840,0.09380427
17841,0.11822859
17842,0.13781723
17843,0.11822859
17844,0.11822859
17845,0.11822859
17846,0.11822859
17847,0.0769283
17848,0.11822859
17849,0.11822859
17850,0.1310375
17851,0.11822859
17852,0.11822859
17853,0.23789771
17854,0.15617585
17855,0.25662345
17856,0.20500582
17857,0.11822859
17858,0.11822859
17859,0.6454252
17860,0.14907503
17861,0.08079609
17862,0.1465751
17863,0.11822859
17864,0.11822859
17865,0.11822859
17866,0.11822859
17867,0.11822859
17868,0.11822859
17869,0.16073504
17870,0.11822859
17871,0.07983953
17872,0.11822859
17873,0.19077317
17874,0.4216671
17875,0.10072601
17876,0.11822859
17877,0.100065425
17878,0.11822859
17879,0.11822859
17880,0.6916262
17881,0.11822859
17882,0.11822859
17883,0.11822859
17884,0.13396242
17885,0.11822859
17886,0.11822859
17887,0.09495515
17888,0.11822859
17889,0.11822859
17890,0.11822859
17891,0.126442
17892,0.11822859
17893,0.20704533
17894,0.2680784
17895,0.28740922
17896,0.11822859
17897,0.39393336
17898,0.16164935
17899,0.3776487
17900,0.11893549
17901,0.11822859
17902,0.11822859
17903,0.19713484
17904,0.2565587
17905,0.11822859
17906,0.11822859
17907,0.11822859
17908,0.11822859
17909,0.13133186
17910,0.07954317
17911,0.11822859
17912,0.25977024
17913,0.10520154
17914,0.11822859
17915,0.11822859
17916,0.11822859
17917,0.11822859
17918,0.11822859
17919,0.11822859
17920,0.20816423
17921,0.11822859
17922,0.12088763
17923,0.76570046
17924,0.13060868
17925,0.11822859
17926,0.11822859
17927,0.11822859
17928,0.16369322
17929,0.11822859
17930,0.11822859
17931,0.11822859
17932,0.11822859
17933,0.11822859
17934,0.11822859
17935,0.11822859
17936,0.11822859
17937,0.11822859
17938,0.11822859
17939,0.11822859
17940,0.11822859
17941,0.11822859
17942,0.11822859
17943,0.11822859
17944,0.11822859
17945,0.11822859
17946,0.11822859
17947,0.20922026
17948,0.11822859
17949,0.11822859
17950,0.11822859
17951,0.11822859
17952,0.11822859
17953,0.11822859
17954,0.16303113
17955,0.11822859
17956,0.11822859
17957,0.14547281
17958,0.11822859
17959,0.100065425
17960,0.11822859
17961,0.20922026
17962,0.11822859
17963,0.11822859
17964,0.17346813
17965,0.11822859
17966,0.11822859
17967,0.11822859
17968,0.1756239
17969,0.13133186
17970,0.09494001
17971,0.11822859
17972,0.1576185
17973,0.10977587
17974,0.11822859
17975,0.11822859
17976,0.20453438
17977,0.11822859
17978,0.11822859
17979,0.11822859
17980,0.11822859
17981,0.11822859
17982,0.11822859
17983,0.14954461
17984,0.24048936
17985,0.09820476
17986,0.11822859
17987,0.09501395
17988,0.11822859
17989,0.11822859
17990,0.11822859
17991,0.1260863
17992,0.11822859
17993,0.11822859
17994,0.11822859
17995,0.16210249
17996,0.1509642
17997,0.21362083
17998,0.11822859
17999,0.11822859
18000,0.11822859
18001,0.11822859
18002,0.11822859
18003,0.11822859
18004,0.11822859
18005,0.13207214
18006,0.11822859
18007,0.22257449
18008,0.11822859
18009,0.35287803
18010,0.18771186
18011,0.13396242
18012,0.11636035
18013,0.11822859
18014,0.11566599
18015,0.11822859
18016,0.11822859
18017,0.08262569
18018,0.11822859
18019,0.12088763
18020,0.15527797
18021,0.50224996
18022,0.14547281
18023,0.13133186
18024,0.11822859
18025,0.85928273
18026,0.11822859
18027,0.11822859
18028,0.11822859
18029,0.11822859
18030,0.11822859
18031,0.11822859
18032,0.11822859
18033,0.11822859
18034,0.11822859
18035,0.11822859
18036,0.11822859
18037,0.11822859
18038,0.11822859
18039,0.11822859
18040,0.11822859
18041,0.11822859
18042,0.11822859
18043,0.11822859
18044,0.11822859
18045,0.11822859
18046,0.11822859
18047,0.11822859
18048,0.11822859
18049,0.11822859
18050,0.11822859
18051,0.11822859
18052,0.11822859
18053,0.11822859
18054,0.11822859
18055,0.11822859
18056,0.11822859
18057,0.11822859
18058,0.11822859
18059,0.11822859
18060,0.12687565
18061,0.13741793
18062,0.11822859
18063,0.11822859
18064,0.11822859
18065,0.11822859
18066,0.16846177
18067,0.11822859
18068,0.11822859
18069,0.11822859
18070,0.11822859
18071,0.11822859
18072,0.12142536
18073,0.11822859
18074,0.11822859
18075,0.11822859
18076,0.11822859
18077,0.11822859
18078,0.09494001
18079,0.11822859
18080,0.11822859
18081,0.11822859
18082,0.18900675
18083,0.11822859
18084,0.15601248
18085,0.11822859
18086,0.11822859
18087,0.18281327
18088,0.15289916
18089,0.11822859
18090,0.11822859
18091,0.11822859
18092,0.13396242
18093,0.1581943
18094,0.11822859
18095,0.107883185
18096,0.09820476
18097,0.11822859
18098,0.09501395
18099,0.14807248
18100,0.11822859
18101,0.09769699
18102,0.11822859
18103,0.11822859
18104,0.12059408
18105,0.3844343
18106,0.32461745
18107,0.11603837
18108,0.11822859
18109,0.11822859
18110,0.11822859
18111,0.11822859
18112,0.09209044
18113,0.12579647
18114,0.11822859
18115,0.09501395
18116,0.13396242
18117,0.11822859
18118,0.11822859
18119,0.11822859
18120,0.20922026
18121,0.14907503
18122,0.11822859
18123,0.11822859
18124,0.11822859
18125,0.11822859
18126,0.11822859
18127,0.11822859
18128,0.11822859
18129,0.09916377
18130,0.11822859
18131,0.11822859
18132,0.11822859
18133,0.12088763
18134,0.11822859
18135,0.11822859
18136,0.11822859
18137,0.11822859
18138,0.162287
18139,0.11822859
18140,0.11822859
18141,0.10945382
18142,0.11822859
18143,0.26678258
18144,0.4064472
18145,0.11822859
18146,0.11822859
18147,0.09209044
18148,0.12801464
18149,0.6091307
18150,0.11822859
18151,0.35153466
18152,0.21775958
18153,0.11822859
18154,0.11822859
18155,0.11747957
18156,0.20695305
18157,0.11822859
18158,0.11822859
18159,0.11822859
18160,0.10836871
18161,0.11822859
18162,0.1204192
18163,0.11822859
18164,0.13876459
18165,0.11822859
18166,0.11822859
18167,0.13396242
18168,0.11822859
18169,0.089070275
18170,0.11822859
18171,0.11822859
18172,0.11822859
18173,0.20922026
18174,0.11822859
18175,0.11822859
18176,0.11822859
18177,0.11822859
18178,0.11822859
18179,0.11822859
18180,0.11822859
18181,0.08919212
